Order ID,Customer ID,Category,Sales,Quantity,Discount,Profit,Region,Order Date,Ship Mode,Sub-Category
ORD-1060,CUST-3768,Office Supplies,483.71,9,0.21,174.81,West,2023-12-11,Standard Class,Paper
ORD-1061,CUST-4186,Office Supplies,589.71,4,0.45,-132.06,East,2022-04-20,Standard Class,Paper
ORD-1062,CUST-3573,Office Supplies,545.96,8,0.49,-166.69,South,2022-11-24,Same Day,Art
ORD-1063,CUST-3599,Office Supplies,95.17,5,0.32,288.04,Central,2023-02-09,First Class,Labels
ORD-1064,CUST-5033,Furniture,66.46,1,0.08,278.5,West,2022-09-02,First Class,Furnishings
ORD-1065,CUST-9428,Office Supplies,114.43,7,0.45,-169.78,Central,2022-06-12,First Class,Paper
ORD-1066,CUST-2304,Furniture,589.73,3,0.26,21.63,East,2023-07-14,Second Class,Chairs
ORD-1067,CUST-8368,Technology,548.9,8,0.08,-106.88,West,2023-02-03,Second Class,Copiers
ORD-1068,CUST-6877,Office Supplies,241.4,3,0.46,42.67,Central,2023-08-06,Standard Class,Paper
ORD-1069,CUST-2301,Furniture,641.4,1,0.38,215.09,Central,2023-02-03,Same Day,Bookcases
ORD-1070,CUST-3541,Office Supplies,821.87,5,0.37,275.31,East,2023-05-08,Same Day,Art
ORD-1071,CUST-3051,Technology,51.16,2,0.35,117.13,West,2023-10-08,Standard Class,Machines
ORD-1072,CUST-7809,Technology,503.15,4,0.1,-23.05,South,2022-08-27,First Class,Copiers
ORD-1073,CUST-9633,Technology,692.42,1,0.11,101.66,South,2023-04-10,Second Class,Machines
ORD-1074,CUST-9996,Office Supplies,259.79,9,0.34,-44.0,Central,2023-08-03,Same Day,Binders
ORD-1075,CUST-1074,Office Supplies,314.69,6,0.11,254.91,East,2022-02-01,Standard Class,Binders
ORD-1076,CUST-7981,Furniture,617.5,8,0.22,235.2,Central,2022-05-03,First Class,Tables
ORD-1077,CUST-6475,Technology,898.96,4,0.39,79.12,East,2023-06-18,First Class,Phones
ORD-1078,CUST-9232,Office Supplies,811.83,9,0.39,-37.6,South,2023-10-29,Second Class,Labels
ORD-1079,CUST-8184,Technology,587.3,2,0.23,-53.31,Central,2022-04-20,Second Class,Copiers
ORD-1080,CUST-6796,Technology,732.92,9,0.4,-183.29,Central,2022-09-28,Standard Class,Copiers
ORD-1081,CUST-8141,Furniture,371.17,5,0.42,207.91,East,2023-01-15,Standard Class,Chairs
ORD-1082,CUST-2622,Furniture,644.56,6,0.33,25.19,West,2022-10-27,First Class,Furnishings
ORD-1083,CUST-9041,Furniture,471.52,3,0.11,-37.43,East,2023-09-19,First Class,Bookcases
ORD-1084,CUST-1341,Furniture,198.04,4,0.14,35.56,West,2022-09-06,Same Day,Chairs
ORD-1085,CUST-3074,Technology,704.72,6,0.16,209.37,South,2023-06-05,First Class,Machines
ORD-1086,CUST-8992,Furniture,560.9,7,0.06,-137.69,Central,2022-02-03,Standard Class,Furnishings
ORD-1087,CUST-1645,Furniture,365.04,1,0.14,228.83,Central,2022-08-16,Second Class,Bookcases
ORD-1088,CUST-5263,Furniture,912.23,7,0.1,248.75,East,2023-08-08,Standard Class,Tables
ORD-1089,CUST-9801,Furniture,30.72,1,0.23,273.35,East,2023-02-03,Same Day,Tables
ORD-1090,CUST-7136,Technology,322.62,5,0.45,-1.26,South,2023-12-25,Same Day,Machines
ORD-1091,CUST-9646,Furniture,66.31,6,0.05,-91.43,South,2023-08-07,Second Class,Furnishings
ORD-1092,CUST-3969,Technology,768.86,2,0.36,-13.18,West,2023-07-24,Standard Class,Phones
ORD-1093,CUST-4028,Office Supplies,705.09,9,0.34,-33.54,South,2022-08-08,Same Day,Labels
ORD-1094,CUST-8643,Technology,338.04,6,0.05,-111.92,South,2023-01-06,Standard Class,Phones
ORD-1095,CUST-3681,Technology,678.91,7,0.46,103.63,South,2023-06-12,Same Day,Phones
ORD-1096,CUST-4629,Furniture,401.98,8,0.28,38.31,South,2022-03-16,Second Class,Chairs
ORD-1097,CUST-5225,Office Supplies,758.69,1,0.18,232.85,West,2023-09-10,Same Day,Labels
ORD-1098,CUST-4067,Office Supplies,459.64,8,0.38,-183.95,South,2022-05-16,Standard Class,Labels
ORD-1099,CUST-6941,Office Supplies,418.16,4,0.13,121.93,West,2022-03-15,Standard Class,Binders
ORD-1100,CUST-2386,Office Supplies,935.38,8,0.35,181.47,East,2022-09-11,Same Day,Art
ORD-1101,CUST-3866,Technology,258.37,6,0.02,179.74,Central,2022-01-18,First Class,Machines
ORD-1102,CUST-5788,Office Supplies,129.24,9,0.42,243.04,East,2022-02-12,Second Class,Paper
ORD-1103,CUST-6490,Technology,588.7,4,0.22,164.52,South,2022-02-19,Second Class,Copiers
ORD-1104,CUST-5124,Technology,969.63,2,0.32,263.91,Central,2023-05-30,Same Day,Accessories
ORD-1105,CUST-9340,Technology,384.06,2,0.11,-33.67,South,2023-07-25,Same Day,Machines
ORD-1106,CUST-4850,Office Supplies,71.42,5,0.34,51.6,South,2023-07-30,First Class,Art
ORD-1107,CUST-6415,Furniture,345.91,9,0.39,-192.96,East,2023-08-05,Second Class,Furnishings
ORD-1108,CUST-8679,Furniture,510.87,3,0.24,-196.52,South,2022-10-30,First Class,Furnishings
ORD-1109,CUST-7819,Office Supplies,170.3,8,0.31,-79.94,East,2022-05-22,Second Class,Art
ORD-1110,CUST-9378,Furniture,661.52,4,0.23,-149.6,South,2022-07-21,Same Day,Furnishings
ORD-1111,CUST-2333,Furniture,997.77,6,0.45,-69.89,West,2022-07-26,Second Class,Bookcases
ORD-1112,CUST-5150,Technology,457.22,6,0.25,-111.48,Central,2023-02-19,Second Class,Machines
ORD-1113,CUST-7766,Technology,361.18,3,0.42,-185.74,East,2022-08-09,Second Class,Phones
ORD-1114,CUST-3711,Office Supplies,406.7,5,0.4,254.65,East,2022-12-28,First Class,Paper
ORD-1115,CUST-5853,Office Supplies,123.99,3,0.21,-195.89,Central,2022-03-22,First Class,Binders
ORD-1116,CUST-7212,Furniture,884.44,1,0.12,168.04,East,2023-07-17,Second Class,Furnishings
ORD-1117,CUST-8479,Technology,420.68,7,0.2,-123.93,Central,2022-10-12,Standard Class,Machines
ORD-1118,CUST-6408,Office Supplies,393.4,4,0.41,256.11,West,2023-01-04,First Class,Labels
ORD-1119,CUST-8715,Office Supplies,663.09,7,0.11,246.4,South,2023-05-07,Same Day,Binders
ORD-1120,CUST-9942,Office Supplies,447.61,3,0.26,126.95,West,2022-12-12,Same Day,Labels
ORD-1121,CUST-2762,Office Supplies,651.75,5,0.4,136.12,South,2022-07-23,Second Class,Art
ORD-1122,CUST-8101,Office Supplies,70.83,5,0.18,-197.33,Central,2022-01-25,Same Day,Paper
ORD-1123,CUST-8674,Office Supplies,815.59,2,0.32,292.44,West,2023-07-07,First Class,Labels
ORD-1124,CUST-7122,Furniture,941.1,2,0.12,238.92,South,2022-03-10,Standard Class,Furnishings
ORD-1125,CUST-1481,Technology,652.28,4,0.05,247.55,Central,2023-05-31,Standard Class,Accessories
ORD-1126,CUST-1153,Technology,955.02,4,0.4,129.62,South,2023-05-07,Standard Class,Accessories
ORD-1127,CUST-8617,Office Supplies,159.92,4,0.05,-27.61,East,2022-08-28,Same Day,Paper
ORD-1128,CUST-2524,Technology,482.64,6,0.14,246.82,East,2022-12-27,Second Class,Phones
ORD-1129,CUST-3120,Technology,605.79,2,0.43,-54.24,Central,2023-03-17,Same Day,Phones
ORD-1130,CUST-3343,Technology,585.92,6,0.17,81.36,South,2022-01-31,Second Class,Machines
ORD-1131,CUST-6136,Office Supplies,407.45,7,0.49,-150.13,East,2023-09-21,Standard Class,Paper
ORD-1132,CUST-6760,Office Supplies,344.7,3,0.49,260.98,West,2023-12-08,First Class,Labels
ORD-1133,CUST-2240,Technology,135.56,8,0.13,-129.61,South,2023-08-25,Same Day,Machines
ORD-1134,CUST-1060,Technology,397.83,2,0.02,-87.55,South,2023-11-21,First Class,Machines
ORD-1135,CUST-2639,Office Supplies,171.03,8,0.35,79.07,East,2023-10-19,Standard Class,Binders
ORD-1136,CUST-7185,Furniture,737.02,5,0.23,182.05,East,2023-12-15,Second Class,Tables
ORD-1137,CUST-8970,Technology,216.74,2,0.05,109.68,Central,2022-11-18,First Class,Machines
ORD-1138,CUST-2252,Furniture,67.98,7,0.35,-83.93,South,2022-12-10,Same Day,Chairs
ORD-1139,CUST-5203,Technology,556.84,2,0.02,-199.53,West,2023-12-16,First Class,Copiers
ORD-1140,CUST-9363,Furniture,599.28,6,0.44,178.58,East,2023-06-20,First Class,Bookcases
ORD-1141,CUST-4549,Furniture,873.19,3,0.07,292.6,South,2022-12-21,Same Day,Furnishings
ORD-1142,CUST-5197,Furniture,581.21,9,0.06,204.96,East,2023-04-16,Second Class,Furnishings
ORD-1143,CUST-8009,Office Supplies,352.03,3,0.09,30.1,Central,2022-04-15,Same Day,Paper
ORD-1144,CUST-7667,Furniture,804.98,3,0.48,251.88,South,2022-11-18,Standard Class,Tables
ORD-1145,CUST-3322,Furniture,544.88,5,0.35,4.92,South,2023-07-26,Second Class,Furnishings
ORD-1146,CUST-5090,Furniture,88.49,7,0.4,62.47,Central,2023-06-11,First Class,Chairs
ORD-1147,CUST-7960,Technology,570.19,8,0.2,38.56,West,2023-05-19,Same Day,Machines
ORD-1148,CUST-4004,Furniture,908.94,7,0.17,23.81,East,2022-03-26,Standard Class,Tables
ORD-1149,CUST-6136,Technology,402.35,9,0.12,187.6,Central,2023-12-10,Same Day,Accessories
ORD-1150,CUST-1329,Furniture,303.36,5,0.24,63.38,South,2022-08-23,Second Class,Chairs
ORD-1151,CUST-4640,Furniture,152.03,3,0.28,-41.64,Central,2022-09-20,Standard Class,Furnishings
ORD-1152,CUST-8982,Office Supplies,159.93,6,0.32,-70.92,South,2022-01-06,First Class,Paper
ORD-1153,CUST-5107,Technology,438.44,5,0.13,-181.13,Central,2023-05-09,Second Class,Machines
ORD-1154,CUST-2341,Furniture,599.72,4,0.47,91.6,West,2022-10-16,Standard Class,Tables
ORD-1155,CUST-9407,Technology,89.81,2,0.08,-85.02,South,2023-07-24,Second Class,Copiers
ORD-1156,CUST-1338,Technology,940.17,7,0.48,-125.93,Central,2023-10-19,First Class,Copiers
ORD-1157,CUST-6895,Office Supplies,757.58,5,0.01,126.91,West,2023-07-08,Standard Class,Art
ORD-1158,CUST-3708,Office Supplies,590.76,4,0.24,140.6,West,2022-12-16,Same Day,Paper
ORD-1159,CUST-2750,Office Supplies,830.15,8,0.17,176.08,East,2022-07-19,Same Day,Binders
ORD-1160,CUST-6604,Office Supplies,89.38,9,0.22,51.79,South,2023-11-17,First Class,Art
ORD-1161,CUST-3421,Office Supplies,482.07,9,0.29,247.03,East,2022-12-01,Standard Class,Paper
ORD-1162,CUST-8119,Office Supplies,633.79,3,0.22,268.17,West,2023-08-30,First Class,Labels
ORD-1163,CUST-9901,Office Supplies,830.37,3,0.21,203.69,East,2022-08-05,First Class,Art
ORD-1164,CUST-6319,Office Supplies,785.63,5,0.37,117.8,East,2023-09-15,Second Class,Binders
ORD-1165,CUST-7609,Furniture,284.3,5,0.34,-48.14,Central,2022-12-19,Same Day,Chairs
ORD-1166,CUST-6387,Technology,941.47,2,0.42,291.47,East,2023-11-23,First Class,Phones
ORD-1167,CUST-4993,Office Supplies,133.1,1,0.12,-62.93,West,2023-11-06,Second Class,Labels
ORD-1168,CUST-9680,Office Supplies,876.38,8,0.3,-98.67,East,2023-09-23,First Class,Labels
ORD-1169,CUST-9044,Technology,971.23,3,0.29,21.08,South,2022-11-21,First Class,Phones
ORD-1170,CUST-9238,Furniture,185.38,1,0.18,-171.58,Central,2022-08-16,First Class,Chairs
ORD-1171,CUST-5873,Technology,724.85,1,0.24,289.25,West,2022-05-25,Same Day,Phones
ORD-1172,CUST-5806,Technology,49.88,2,0.16,94.22,East,2022-11-04,Standard Class,Machines
ORD-1173,CUST-9592,Office Supplies,411.37,6,0.07,78.48,South,2023-10-16,Same Day,Labels
ORD-1174,CUST-6913,Technology,521.12,6,0.11,127.9,West,2023-09-26,Second Class,Accessories
ORD-1175,CUST-8124,Technology,584.84,3,0.05,48.51,East,2022-10-12,Standard Class,Copiers
ORD-1176,CUST-4157,Office Supplies,936.58,4,0.34,-183.97,Central,2023-01-27,Second Class,Labels
ORD-1177,CUST-1390,Office Supplies,675.53,2,0.33,106.16,East,2022-12-26,First Class,Binders
ORD-1178,CUST-5430,Office Supplies,486.47,2,0.48,158.09,West,2022-06-14,Standard Class,Art
ORD-1179,CUST-9820,Office Supplies,811.58,7,0.36,8.37,West,2023-08-04,Second Class,Labels
ORD-1180,CUST-8686,Technology,951.03,1,0.03,178.65,West,2022-08-12,First Class,Copiers
ORD-1181,CUST-5232,Technology,31.85,7,0.44,-86.5,South,2022-05-04,Second Class,Accessories
ORD-1182,CUST-9007,Furniture,982.7,1,0.43,-89.36,East,2022-12-10,Second Class,Furnishings
ORD-1183,CUST-2521,Furniture,95.27,6,0.22,-119.29,East,2023-06-08,Same Day,Chairs
ORD-1184,CUST-2500,Technology,816.24,3,0.29,-14.0,East,2022-02-21,First Class,Phones
ORD-1185,CUST-7737,Furniture,287.53,8,0.49,223.51,Central,2022-05-09,Same Day,Tables
ORD-1186,CUST-4294,Technology,140.86,6,0.27,213.96,South,2022-05-15,Standard Class,Accessories
ORD-1187,CUST-6085,Furniture,445.46,2,0.45,-8.59,South,2023-10-19,First Class,Tables
ORD-1188,CUST-3419,Office Supplies,647.52,8,0.04,94.56,Central,2022-05-07,Same Day,Paper
ORD-1189,CUST-4042,Furniture,387.14,5,0.1,160.41,South,2022-03-12,Same Day,Tables
ORD-1190,CUST-5497,Office Supplies,64.02,8,0.22,-79.4,Central,2022-09-30,Standard Class,Labels
ORD-1191,CUST-2466,Office Supplies,603.47,8,0.29,-115.93,West,2022-07-06,Second Class,Labels
ORD-1192,CUST-4561,Office Supplies,903.38,6,0.41,286.05,West,2022-01-03,Second Class,Art
ORD-1193,CUST-1614,Office Supplies,389.38,2,0.49,108.78,South,2022-10-12,Second Class,Paper
ORD-1194,CUST-6392,Furniture,224.17,8,0.19,290.71,West,2022-01-22,Standard Class,Chairs
ORD-1195,CUST-8693,Technology,448.15,6,0.02,-31.12,West,2022-06-15,Same Day,Phones
ORD-1196,CUST-4223,Office Supplies,57.88,6,0.4,151.52,West,2022-11-06,First Class,Paper
ORD-1197,CUST-8138,Furniture,822.28,8,0.3,-88.7,East,2023-04-22,Standard Class,Tables
ORD-1198,CUST-3667,Office Supplies,828.08,1,0.1,-69.4,West,2023-05-13,Second Class,Paper
ORD-1199,CUST-8980,Furniture,592.12,2,0.25,55.95,East,2023-03-10,Second Class,Tables
ORD-1200,CUST-1130,Furniture,359.57,9,0.37,-40.19,Central,2022-08-22,First Class,Tables
ORD-1201,CUST-3983,Furniture,801.79,8,0.39,-116.19,Central,2023-11-01,Standard Class,Chairs
ORD-1202,CUST-5278,Technology,559.14,7,0.25,-68.56,Central,2023-10-25,Second Class,Copiers
ORD-1203,CUST-8126,Furniture,827.67,7,0.15,-182.13,Central,2023-12-26,Standard Class,Tables
ORD-1204,CUST-9230,Furniture,635.14,5,0.49,152.21,Central,2023-01-11,Same Day,Tables
ORD-1205,CUST-8694,Technology,786.56,2,0.33,46.06,West,2023-12-31,Standard Class,Accessories
ORD-1206,CUST-7640,Technology,602.58,6,0.2,-152.88,West,2022-09-03,Same Day,Machines
ORD-1207,CUST-6468,Furniture,420.0,3,0.14,-114.15,West,2022-10-30,First Class,Chairs
ORD-1208,CUST-1920,Technology,958.37,4,0.37,-148.73,Central,2023-02-09,Same Day,Phones
ORD-1209,CUST-8564,Office Supplies,545.7,2,0.12,106.3,Central,2023-10-25,Same Day,Art
ORD-1210,CUST-9684,Office Supplies,609.04,2,0.09,-152.89,East,2023-12-09,First Class,Labels
ORD-1211,CUST-9502,Technology,228.28,8,0.26,177.14,South,2022-01-21,Second Class,Machines
ORD-1212,CUST-9930,Technology,629.39,8,0.14,-189.74,West,2022-09-14,First Class,Machines
ORD-1213,CUST-4241,Furniture,575.89,6,0.31,-75.31,South,2023-02-03,Standard Class,Bookcases
ORD-1214,CUST-1545,Technology,192.99,5,0.06,245.33,Central,2023-06-13,First Class,Copiers
ORD-1215,CUST-5346,Furniture,68.99,8,0.33,159.27,Central,2022-02-20,Standard Class,Bookcases
ORD-1216,CUST-4810,Office Supplies,608.32,4,0.14,-163.52,Central,2023-03-23,Second Class,Labels
ORD-1217,CUST-8206,Technology,766.06,4,0.0,210.56,South,2022-09-27,Standard Class,Phones
ORD-1218,CUST-3032,Furniture,528.17,5,0.06,46.52,East,2023-08-18,First Class,Furnishings
ORD-1219,CUST-9436,Furniture,234.5,1,0.47,223.39,Central,2023-09-28,First Class,Bookcases
ORD-1220,CUST-1271,Office Supplies,669.86,1,0.43,100.37,East,2022-09-19,Second Class,Labels
ORD-1221,CUST-4511,Technology,89.3,2,0.12,140.92,East,2022-12-31,First Class,Accessories
ORD-1222,CUST-2771,Office Supplies,447.42,8,0.39,296.75,West,2022-02-18,Second Class,Labels
ORD-1223,CUST-5361,Furniture,171.73,7,0.3,-83.83,South,2023-06-02,Second Class,Furnishings
ORD-1224,CUST-8069,Furniture,192.61,9,0.49,111.97,Central,2023-09-21,First Class,Chairs
ORD-1225,CUST-1920,Technology,210.27,5,0.19,30.16,East,2022-04-28,Same Day,Phones
ORD-1226,CUST-9190,Furniture,392.84,2,0.34,-180.27,South,2023-03-29,Standard Class,Chairs
ORD-1227,CUST-4430,Technology,60.64,7,0.03,-192.76,South,2023-10-03,Same Day,Accessories
ORD-1228,CUST-5435,Office Supplies,403.82,8,0.2,-140.39,Central,2023-02-01,Second Class,Binders
ORD-1229,CUST-4760,Technology,516.59,7,0.48,124.55,West,2023-11-14,Standard Class,Accessories
ORD-1230,CUST-3050,Technology,488.46,7,0.27,83.58,West,2022-01-27,Same Day,Copiers
ORD-1231,CUST-2165,Furniture,388.96,5,0.14,76.71,East,2023-12-12,First Class,Chairs
ORD-1232,CUST-9567,Furniture,840.76,2,0.06,-184.07,West,2023-01-07,Same Day,Furnishings
ORD-1233,CUST-3033,Technology,153.87,6,0.35,34.65,West,2022-04-07,Standard Class,Machines
ORD-1234,CUST-7467,Furniture,510.64,4,0.32,262.31,West,2023-06-13,Standard Class,Tables
ORD-1235,CUST-1145,Furniture,71.42,2,0.19,-1.2,South,2023-11-16,Standard Class,Chairs
ORD-1236,CUST-5388,Furniture,80.44,9,0.48,112.46,Central,2023-09-05,Standard Class,Furnishings
ORD-1237,CUST-8832,Technology,578.13,7,0.01,189.91,South,2022-07-05,Same Day,Copiers
ORD-1238,CUST-9623,Furniture,570.36,6,0.15,191.96,South,2023-11-27,First Class,Chairs
ORD-1239,CUST-9896,Technology,879.25,5,0.46,59.64,Central,2022-08-03,First Class,Copiers
ORD-1240,CUST-9173,Furniture,562.29,3,0.16,228.98,South,2022-09-08,Standard Class,Furnishings
ORD-1241,CUST-3632,Office Supplies,960.19,4,0.13,-4.31,East,2022-08-04,First Class,Binders
ORD-1242,CUST-5494,Furniture,58.21,3,0.27,244.35,East,2022-01-29,Same Day,Tables
ORD-1243,CUST-9056,Furniture,107.03,8,0.41,-79.89,South,2022-04-12,First Class,Furnishings
ORD-1244,CUST-8511,Technology,53.63,3,0.05,-59.89,West,2022-05-03,Second Class,Copiers
ORD-1245,CUST-2828,Technology,193.42,7,0.47,-173.44,South,2022-02-23,First Class,Phones
ORD-1246,CUST-5805,Furniture,545.86,7,0.4,197.79,West,2022-10-10,Standard Class,Bookcases
ORD-1247,CUST-1806,Office Supplies,649.12,7,0.09,8.53,South,2023-09-06,First Class,Art
ORD-1248,CUST-8486,Furniture,55.13,7,0.36,-85.44,East,2022-04-27,First Class,Tables
ORD-1249,CUST-9202,Furniture,946.51,2,0.19,-84.1,West,2023-09-08,First Class,Tables
ORD-1250,CUST-2868,Office Supplies,843.74,3,0.2,250.7,East,2023-07-11,First Class,Labels
ORD-1251,CUST-8878,Technology,303.65,9,0.39,216.96,South,2022-04-24,Second Class,Accessories
ORD-1252,CUST-6690,Furniture,86.42,3,0.48,76.77,Central,2023-06-27,Same Day,Tables
ORD-1253,CUST-8827,Technology,178.19,2,0.06,108.06,West,2023-11-07,Standard Class,Machines
ORD-1254,CUST-6429,Technology,135.67,9,0.21,37.16,West,2023-12-02,Standard Class,Machines
ORD-1255,CUST-4564,Office Supplies,132.05,9,0.24,-4.17,South,2022-10-20,First Class,Labels
ORD-1256,CUST-2389,Office Supplies,523.38,4,0.19,257.74,South,2022-07-14,Same Day,Labels
ORD-1257,CUST-8274,Technology,253.39,9,0.18,-137.19,West,2022-10-19,First Class,Copiers
ORD-1258,CUST-1824,Furniture,364.56,3,0.03,9.22,Central,2022-09-18,Second Class,Bookcases
ORD-1259,CUST-3265,Technology,989.61,7,0.34,-27.72,South,2022-07-26,Same Day,Machines
ORD-1260,CUST-1936,Furniture,687.47,7,0.22,49.08,South,2023-07-18,Same Day,Furnishings
ORD-1261,CUST-7402,Furniture,949.49,8,0.1,28.82,South,2022-02-18,Same Day,Chairs
ORD-1262,CUST-4845,Office Supplies,151.13,4,0.41,59.44,Central,2022-01-06,Same Day,Binders
ORD-1263,CUST-2796,Furniture,388.32,3,0.4,-130.04,West,2023-01-14,First Class,Chairs
ORD-1264,CUST-9245,Furniture,559.18,3,0.24,56.57,East,2023-01-29,Second Class,Tables
ORD-1265,CUST-8214,Technology,85.99,5,0.15,-78.79,South,2022-08-12,Same Day,Copiers
ORD-1266,CUST-1726,Office Supplies,14.15,1,0.32,-107.83,Central,2022-01-23,Standard Class,Art
ORD-1267,CUST-3736,Furniture,673.73,3,0.14,-167.58,West,2023-10-19,Standard Class,Chairs
ORD-1268,CUST-2913,Furniture,645.4,6,0.12,181.33,West,2022-04-20,Second Class,Chairs
ORD-1269,CUST-8657,Office Supplies,416.68,3,0.37,13.72,Central,2023-12-25,Standard Class,Art
ORD-1270,CUST-3466,Technology,494.75,5,0.02,113.32,South,2023-07-07,First Class,Accessories
ORD-1271,CUST-8312,Office Supplies,421.29,9,0.05,163.8,East,2023-02-03,First Class,Binders
ORD-1272,CUST-9194,Office Supplies,33.76,2,0.0,139.66,South,2022-06-21,Second Class,Labels
ORD-1273,CUST-8906,Furniture,342.02,2,0.08,35.25,West,2023-11-29,Same Day,Chairs
ORD-1274,CUST-5876,Furniture,185.31,6,0.03,-6.05,East,2023-12-27,Standard Class,Bookcases
ORD-1275,CUST-8287,Technology,107.44,6,0.5,-12.02,South,2022-11-02,Standard Class,Copiers
ORD-1276,CUST-1892,Furniture,957.15,8,0.14,120.02,East,2023-07-18,Second Class,Chairs
ORD-1277,CUST-5675,Furniture,603.37,2,0.07,47.4,Central,2023-08-05,Second Class,Chairs
ORD-1278,CUST-2933,Office Supplies,731.37,9,0.12,224.57,South,2023-12-09,Standard Class,Labels
ORD-1279,CUST-2380,Furniture,322.21,2,0.47,237.35,West,2022-05-31,Same Day,Furnishings
ORD-1280,CUST-2290,Technology,399.22,1,0.26,-114.72,West,2023-03-04,Second Class,Accessories
ORD-1281,CUST-2640,Office Supplies,244.55,2,0.18,-131.88,East,2023-09-13,First Class,Paper
ORD-1282,CUST-8490,Technology,106.0,7,0.44,115.2,Central,2023-04-12,Standard Class,Machines
ORD-1283,CUST-2218,Office Supplies,187.24,8,0.2,-49.39,South,2023-09-22,Second Class,Paper
ORD-1284,CUST-6016,Furniture,799.54,5,0.17,-190.71,Central,2023-08-30,Second Class,Tables
ORD-1285,CUST-7881,Office Supplies,680.77,6,0.1,244.32,Central,2023-07-10,Second Class,Binders
ORD-1286,CUST-1954,Office Supplies,551.46,1,0.19,-86.55,East,2022-03-08,Standard Class,Labels
ORD-1287,CUST-8291,Furniture,480.34,6,0.16,264.64,East,2022-06-05,First Class,Chairs
ORD-1288,CUST-1974,Furniture,923.21,8,0.34,158.72,South,2022-07-25,First Class,Chairs
ORD-1289,CUST-5133,Technology,82.01,3,0.14,181.33,West,2022-06-04,Standard Class,Accessories
ORD-1290,CUST-6370,Technology,287.79,1,0.29,-99.27,South,2023-11-22,Second Class,Phones
ORD-1291,CUST-4972,Furniture,356.44,4,0.03,-82.9,Central,2023-05-24,Standard Class,Bookcases
ORD-1292,CUST-6295,Furniture,784.6,1,0.1,60.63,East,2023-07-26,Standard Class,Tables
ORD-1293,CUST-9228,Furniture,992.59,8,0.2,-113.95,Central,2022-03-15,Second Class,Bookcases
ORD-1294,CUST-4020,Office Supplies,248.26,5,0.47,-47.28,East,2022-02-18,Standard Class,Paper
ORD-1295,CUST-9987,Office Supplies,875.56,1,0.19,-39.27,West,2023-04-12,Same Day,Binders
ORD-1296,CUST-5036,Office Supplies,832.32,8,0.33,-120.19,Central,2023-08-08,First Class,Paper
ORD-1297,CUST-6068,Furniture,232.41,9,0.13,-97.41,East,2023-12-09,Same Day,Bookcases
ORD-1298,CUST-6233,Technology,405.34,2,0.06,194.28,South,2022-06-28,Same Day,Accessories
ORD-1299,CUST-1317,Furniture,415.58,9,0.03,-116.4,South,2022-02-17,Same Day,Bookcases
ORD-1300,CUST-3396,Office Supplies,978.44,8,0.15,-185.77,South,2022-03-13,Standard Class,Labels
ORD-1301,CUST-3162,Office Supplies,189.08,7,0.08,114.68,Central,2022-04-23,Second Class,Binders
ORD-1302,CUST-3745,Furniture,801.17,3,0.09,287.99,East,2022-06-08,Standard Class,Bookcases
ORD-1303,CUST-2591,Furniture,340.85,2,0.38,-34.39,East,2022-01-30,First Class,Furnishings
ORD-1304,CUST-7183,Office Supplies,733.56,7,0.01,-140.67,East,2022-04-07,Standard Class,Binders
ORD-1305,CUST-4930,Office Supplies,425.81,5,0.28,85.19,Central,2022-09-08,Standard Class,Labels
ORD-1306,CUST-2312,Office Supplies,582.58,6,0.19,253.18,East,2023-06-03,Standard Class,Art
ORD-1307,CUST-5311,Furniture,834.29,4,0.25,192.03,West,2022-04-02,Standard Class,Chairs
ORD-1308,CUST-8314,Office Supplies,806.12,2,0.28,111.26,Central,2022-04-23,Same Day,Labels
ORD-1309,CUST-3383,Office Supplies,867.76,9,0.16,-42.47,West,2022-09-16,Second Class,Art
ORD-1310,CUST-4239,Technology,69.02,3,0.15,70.94,West,2022-04-17,First Class,Machines
ORD-1311,CUST-3139,Furniture,695.13,7,0.37,-154.38,South,2023-07-29,First Class,Chairs
ORD-1312,CUST-2704,Technology,148.59,8,0.44,139.47,Central,2023-01-25,First Class,Phones
ORD-1313,CUST-7924,Technology,421.66,2,0.1,162.55,East,2022-12-24,Standard Class,Phones
ORD-1314,CUST-1362,Office Supplies,553.1,6,0.05,282.52,West,2022-07-18,First Class,Art
ORD-1315,CUST-3604,Furniture,408.71,8,0.45,-69.8,Central,2023-03-03,Same Day,Furnishings
ORD-1316,CUST-5286,Office Supplies,524.42,7,0.17,-190.77,East,2023-04-23,Second Class,Labels
ORD-1317,CUST-4738,Furniture,996.56,3,0.28,72.8,South,2023-05-18,Standard Class,Bookcases
ORD-1318,CUST-3469,Technology,143.87,1,0.18,153.4,Central,2023-10-20,Standard Class,Phones
ORD-1319,CUST-5795,Furniture,678.7,6,0.06,195.2,Central,2023-07-27,Same Day,Tables
ORD-1320,CUST-7150,Office Supplies,402.04,8,0.29,-103.13,Central,2022-04-30,First Class,Binders
ORD-1321,CUST-1556,Office Supplies,141.68,6,0.26,-69.12,East,2023-07-27,Standard Class,Paper
ORD-1322,CUST-3808,Office Supplies,167.15,5,0.1,56.3,West,2022-11-05,Standard Class,Binders
ORD-1323,CUST-6150,Furniture,949.78,8,0.23,-34.7,West,2023-06-22,Same Day,Bookcases
ORD-1324,CUST-8561,Technology,880.81,2,0.4,230.26,Central,2023-09-19,Same Day,Accessories
